user_id,start_date,age_group,instrument,country,skill_level,churn,day_1_retention,day_7_retention,day_30_retention,premium_conversion,lessons_completed
AUG23419,2024-08-23,35-54,Voice,United States,Beginner,0,1,0,0,0,28
AUG23420,2024-08-23,35-54,Guitar,Australia,Beginner,1,0,0,0,0,9
AUG23421,2024-08-23,18-34,Guitar,Sweden,Beginner,0,0,0,0,0,5
AUG23422,2024-08-23,35-54,Voice,South Africa,Beginner,0,0,0,0,0,2
AUG23423,2024-08-23,18-34,Piano,United States,Beginner,0,1,0,0,0,2
AUG23424,2024-08-23,35-54,Bass,Netherlands,Beginner,0,1,0,0,0,3
AUG23425,2024-08-23,35-54,Guitar,Netherlands,Intermediate,0,0,0,0,0,9
AUG23426,2024-08-23,18-34,Piano,Germany,Beginner,0,0,0,0,0,6
AUG23427,2024-08-23,35-54,Bass,Germany,Beginner,0,0,0,0,0,7
AUG23428,2024-08-23,18-34,Guitar,United Kingdom,Intermediate,0,0,0,0,0,8
AUG23429,2024-08-23,55+,Bass,Nauru,Beginner,0,0,0,1,0,2
AUG23430,2024-08-23,18-34,Piano,Norway,Beginner,0,0,0,0,0,1
AUG23431,2024-08-23,18-34,Guitar,United Kingdom,Beginner,1,0,0,0,0,3
AUG23432,2024-08-23,18-34,Guitar,United Kingdom,Intermediate,0,0,0,0,0,1
AUG23433,2024-08-23,18-34,Ukulele,New Zealand,Beginner,1,1,0,0,0,6
AUG23434,2024-08-23,18-34,Piano,United States,Beginner,0,0,0,0,0,1
AUG23435,2024-08-23,35-54,Piano,New Zealand,Beginner,0,0,0,0,0,7
AUG23436,2024-08-23,18-34,Ukulele,Sweden,Beginner,0,0,0,0,0,4
AUG23437,2024-08-23,35-54,Guitar,Spain,Beginner,0,0,0,0,0,4
AUG23438,2024-08-23,18-34,Guitar,Finland,Beginner,1,1,0,0,0,0
AUG23439,2024-08-23,35-54,Guitar,Norway,Beginner,1,0,0,0,0,6
AUG23440,2024-08-23,35-54,Guitar,Germany,Beginner,0,1,0,0,0,8
AUG23441,2024-08-23,35-54,Guitar,Sweden,Beginner,0,0,0,0,0,8
AUG23442,2024-08-23,35-54,Guitar,Canada,Beginner,0,1,0,0,0,4
AUG23443,2024-08-23,35-54,Bass,United States,Beginner,0,0,0,0,0,3
AUG23444,2024-08-23,35-54,Ukulele,Italy,Beginner,0,0,0,0,0,8
AUG23445,2024-08-23,18-34,Piano,San Marino,Beginner,0,0,0,1,0,3
AUG23446,2024-08-23,35-54,Guitar,Argentina,Beginner,0,0,0,0,0,4
AUG23447,2024-08-23,18-34,Guitar,Canada,Beginner,0,0,0,0,0,5
AUG23448,2024-08-23,18-34,Ukulele,Canada,Beginner,0,0,0,0,0,5
AUG23449,2024-08-23,18-34,Guitar,United Kingdom,Beginner,0,0,0,0,0,8
AUG23450,2024-08-23,35-54,Guitar,Barbados,Beginner,0,1,0,0,1,3
AUG23451,2024-08-23,18-34,Bass,Norway,Beginner,0,0,0,0,0,6
AUG23452,2024-08-23,35-54,Guitar,Brazil,Beginner,0,0,0,0,0,5
AUG23453,2024-08-23,18-34,Piano,Netherlands,Beginner,0,0,0,0,0,6
AUG23454,2024-08-23,18-34,Guitar,Germany,Beginner,0,0,0,0,0,3
AUG23455,2024-08-23,35-54,Guitar,United Kingdom,Beginner,0,1,0,0,0,8
AUG23456,2024-08-23,35-54,Guitar,Australia,Intermediate,0,0,0,0,0,5
AUG23457,2024-08-23,18-34,Guitar,New Zealand,Advanced,0,1,0,0,0,9
AUG23458,2024-08-23,35-54,Guitar,Ireland,Beginner,0,0,0,0,0,3
AUG23459,2024-08-23,35-54,Guitar,Spain,Advanced,0,0,0,0,0,10
AUG23460,2024-08-23,18-34,Guitar,Netherlands,Beginner,1,0,0,0,0,5
AUG23461,2024-08-23,18-34,Bass,Germany,Beginner,1,0,0,0,0,3
AUG23462,2024-08-23,18-34,Ukulele,Germany,Intermediate,0,0,0,0,0,5
AUG23463,2024-08-23,35-54,Guitar,Sweden,Advanced,0,0,0,0,0,0
AUG23464,2024-08-23,18-34,Guitar,Finland,Advanced,1,0,0,0,0,3
AUG23465,2024-08-23,35-54,Piano,Ireland,Beginner,0,1,0,0,0,4
AUG23466,2024-08-23,18-34,Guitar,New Zealand,Intermediate,0,0,0,0,0,1
AUG23467,2024-08-23,18-34,Guitar,United States,Advanced,0,0,0,0,0,11
AUG23468,2024-08-23,35-54,Ukulele,United Kingdom,Beginner,0,0,0,0,0,0
AUG23469,2024-08-23,18-34,Piano,United Kingdom,Beginner,0,0,0,0,0,5
AUG23470,2024-08-23,35-54,Guitar,United Kingdom,Beginner,0,0,0,0,0,5
AUG23471,2024-08-23,55+,Ukulele,United Kingdom,Beginner,0,1,0,0,0,1
AUG23472,2024-08-23,55+,Guitar,Sweden,Beginner,0,1,0,0,0,8
AUG23473,2024-08-23,18-34,Guitar,Italy,Beginner,0,0,0,0,0,9
AUG23474,2024-08-23,18-34,Guitar,Netherlands,Beginner,1,0,0,0,0,8
AUG23475,2024-08-23,18-34,Ukulele,United States,Beginner,0,0,0,0,0,2
AUG23476,2024-08-23,35-54,Ukulele,Australia,Beginner,0,0,0,0,0,3
AUG23477,2024-08-23,18-34,Guitar,United Kingdom,Advanced,0,0,0,0,0,14
AUG23478,2024-08-23,18-34,Guitar,Netherlands,Beginner,0,0,0,0,0,8
AUG23479,2024-08-23,35-54,Voice,Finland,Intermediate,1,1,0,0,0,6
AUG23480,2024-08-23,18-34,Ukulele,Ireland,Intermediate,0,0,0,0,0,5
AUG23481,2024-08-23,35-54,Piano,United States,Intermediate,0,1,0,0,0,5
AUG23482,2024-08-23,18-34,Guitar,United States,Beginner,0,0,0,0,0,6
AUG23483,2024-08-23,18-34,Piano,Australia,Beginner,0,0,0,0,0,40
AUG23484,2024-08-23,Under 18,Piano,Sweden,Beginner,0,1,0,0,0,5
AUG23485,2024-08-23,35-54,Guitar,Italy,Beginner,0,0,0,0,0,4
AUG23486,2024-08-23,35-54,Piano,Australia,Beginner,0,0,0,0,0,2
AUG23487,2024-08-23,18-34,Guitar,United Kingdom,Beginner,0,0,0,0,1,7
AUG23488,2024-08-23,35-54,Guitar,United States,Intermediate,0,1,0,0,0,5
AUG23489,2024-08-23,35-54,Guitar,Netherlands,Beginner,0,0,0,0,0,5
AUG23490,2024-08-23,18-34,Piano,Brazil,Beginner,0,0,0,0,0,4
AUG23491,2024-08-23,18-34,Voice,Canada,Beginner,0,0,0,0,0,8
AUG23492,2024-08-23,18-34,Ukulele,Germany,Beginner,0,0,0,0,0,5
AUG23493,2024-08-23,18-34,Voice,Sweden,Beginner,0,0,0,0,0,5
AUG23494,2024-08-23,55+,Piano,Barbados,Intermediate,0,0,0,0,1,5
AUG23495,2024-08-23,18-34,Bass,Netherlands,Beginner,1,0,0,0,0,5
AUG23496,2024-08-23,35-54,Guitar,Paraguay,Intermediate,0,1,0,0,0,6
AUG23497,2024-08-23,35-54,Piano,Sweden,Intermediate,0,0,0,0,0,8
AUG23498,2024-08-23,18-34,Guitar,United Kingdom,Advanced,0,0,0,0,0,9
AUG23499,2024-08-23,18-34,Piano,France,Beginner,0,0,0,0,0,2
AUG23500,2024-08-23,35-54,Guitar,Australia,Beginner,0,0,0,0,0,9
AUG23501,2024-08-23,35-54,Ukulele,United States,Beginner,1,1,1,1,0,7
AUG23502,2024-08-23,35-54,Piano,Ireland,Intermediate,0,0,0,0,0,5
AUG23503,2024-08-23,35-54,Piano,Germany,Beginner,1,1,1,0,0,5
AUG23504,2024-08-23,35-54,Guitar,Ireland,Beginner,0,0,0,0,0,5
AUG23505,2024-08-23,55+,Piano,Sweden,Beginner,1,0,0,0,0,6
AUG23506,2024-08-23,35-54,Guitar,United Kingdom,Beginner,0,0,0,0,0,7
AUG23507,2024-08-23,18-34,Guitar,United States,Advanced,0,0,0,0,0,14
AUG23508,2024-08-23,18-34,Guitar,Sweden,Beginner,0,1,0,0,0,6
AUG23509,2024-08-23,18-34,Ukulele,Spain,Intermediate,0,0,0,0,0,8
AUG23510,2024-08-23,55+,Guitar,United States,Beginner,1,1,0,0,0,7
AUG23511,2024-08-23,18-34,Guitar,Canada,Beginner,0,1,0,0,0,5
AUG23512,2024-08-23,18-34,Guitar,France,Beginner,0,0,0,0,0,6
AUG23513,2024-08-23,18-34,Voice,Canada,Beginner,1,0,0,0,0,8
AUG23514,2024-08-23,18-34,Guitar,Mexico,Beginner,0,0,0,0,0,8
AUG23515,2024-08-23,18-34,Guitar,United States,Beginner,0,0,0,0,0,2
AUG23516,2024-08-23,35-54,Guitar,Canada,Beginner,0,1,1,1,0,5
AUG23517,2024-08-23,35-54,Piano,Finland,Beginner,0,1,0,0,0,4
AUG23518,2024-08-23,35-54,Piano,South Africa,Advanced,0,0,0,0,0,6
AUG23519,2024-08-23,18-34,Guitar,United States,Beginner,0,0,0,0,0,8
AUG23520,2024-08-23,35-54,Piano,Spain,Intermediate,0,0,0,0,0,0
AUG23521,2024-08-23,18-34,Guitar,United States,Beginner,0,0,0,0,0,0
AUG23522,2024-08-23,35-54,Guitar,Germany,Advanced,0,1,0,0,0,5
AUG23523,2024-08-23,18-34,Voice,Sweden,Intermediate,0,0,0,0,0,3
AUG23524,2024-08-23,18-34,Guitar,Norway,Beginner,0,0,0,0,0,4
AUG23525,2024-08-23,18-34,Piano,New Zealand,Intermediate,0,0,0,0,0,7
AUG23526,2024-08-23,55+,Piano,United States,Beginner,0,0,0,0,0,6
AUG23527,2024-08-23,18-34,Piano,Australia,Intermediate,0,0,0,0,0,7
AUG23528,2024-08-23,35-54,Voice,United States,Advanced,0,0,0,0,0,1
AUG23529,2024-08-23,35-54,Voice,New Zealand,Beginner,0,0,0,0,0,2
AUG23530,2024-08-23,35-54,Guitar,Canada,Advanced,0,0,0,0,0,7
AUG23531,2024-08-23,18-34,Guitar,Spain,Beginner,0,0,0,0,0,1
AUG23532,2024-08-23,35-54,Piano,Norway,Advanced,0,0,0,0,0,11
AUG23533,2024-08-23,18-34,Guitar,France,Beginner,0,1,0,0,0,0
AUG23534,2024-08-23,18-34,Voice,United Kingdom,Beginner,0,0,0,0,0,5
AUG23535,2024-08-23,35-54,Guitar,South Africa,Beginner,0,0,0,0,0,7
AUG23536,2024-08-23,35-54,Guitar,United States,Intermediate,0,0,0,0,0,5
AUG23537,2024-08-23,35-54,Piano,Finland,Beginner,0,1,1,0,0,0
AUG23538,2024-08-23,18-34,Ukulele,United States,Beginner,1,0,0,0,0,2
AUG23539,2024-08-23,18-34,Guitar,Finland,Beginner,1,0,0,0,0,8
AUG23540,2024-08-23,18-34,Piano,New Zealand,Beginner,0,0,0,0,0,2
AUG23541,2024-08-23,35-54,Guitar,Italy,Beginner,0,0,0,0,0,4
AUG23542,2024-08-23,35-54,Voice,United Kingdom,Advanced,0,1,0,0,0,8
AUG23543,2024-08-23,35-54,Guitar,Italy,Beginner,0,1,0,0,0,6
AUG23544,2024-08-23,18-34,Ukulele,Sweden,Advanced,1,1,1,0,0,1
AUG23545,2024-08-23,18-34,Guitar,Sweden,Beginner,0,1,1,1,0,7
AUG23546,2024-08-23,35-54,Guitar,United States,Beginner,0,1,1,0,1,4
AUG23547,2024-08-23,18-34,Guitar,Sweden,Beginner,0,0,0,0,0,6
AUG23548,2024-08-23,35-54,Guitar,United States,Intermediate,1,0,0,0,0,9
AUG23549,2024-08-23,35-54,Guitar,Djibouti,Beginner,0,0,0,0,1,5
AUG23550,2024-08-23,35-54,Piano,New Zealand,Intermediate,0,0,0,0,0,3
AUG23551,2024-08-23,35-54,Guitar,South Africa,Beginner,0,1,0,0,0,5
AUG23552,2024-08-23,18-34,Guitar,South Africa,Advanced,0,0,0,0,0,6
AUG23553,2024-08-23,35-54,Guitar,United Kingdom,Advanced,0,0,0,0,0,22
AUG23554,2024-08-23,18-34,Piano,Argentina,Beginner,0,0,0,0,0,3
AUG23555,2024-08-23,18-34,Guitar,New Zealand,Beginner,0,0,0,0,0,2
AUG23556,2024-08-23,18-34,Ukulele,Sweden,Beginner,0,0,0,0,0,0
AUG23557,2024-08-23,35-54,Piano,Australia,Advanced,1,1,0,0,0,8
AUG23558,2024-08-23,18-34,Piano,Sweden,Advanced,0,0,0,0,0,0
AUG23559,2024-08-23,18-34,Piano,Mexico,Beginner,0,0,0,0,0,8
AUG23560,2024-08-23,18-34,Guitar,Germany,Intermediate,0,0,0,0,0,9
AUG23561,2024-08-23,35-54,Guitar,Canada,Beginner,0,0,0,0,0,5
AUG23562,2024-08-23,35-54,Voice,New Zealand,Advanced,0,0,0,0,0,10
AUG23563,2024-08-23,35-54,Guitar,Argentina,Beginner,0,0,0,0,0,5
AUG23564,2024-08-23,35-54,Guitar,Tuvalu,Beginner,0,1,0,0,0,0
AUG23565,2024-08-23,18-34,Guitar,Finland,Intermediate,0,0,0,0,0,1
AUG23566,2024-08-23,18-34,Ukulele,United States,Beginner,0,0,0,0,0,5
AUG23567,2024-08-23,18-34,Guitar,France,Advanced,0,1,0,0,0,15
AUG23568,2024-08-23,35-54,Guitar,Netherlands,Beginner,0,0,0,0,0,8
AUG23569,2024-08-23,55+,Ukulele,Norway,Intermediate,0,0,0,0,0,6
AUG23570,2024-08-23,18-34,Guitar,Norway,Beginner,1,0,0,0,0,6
AUG23571,2024-08-23,18-34,Guitar,Australia,Beginner,0,0,0,0,0,2
AUG23572,2024-08-23,18-34,Guitar,United Kingdom,Beginner,0,0,0,0,0,4
AUG23573,2024-08-23,18-34,Ukulele,Germany,Intermediate,0,0,0,0,0,10
AUG23574,2024-08-23,35-54,Piano,Argentina,Advanced,0,1,0,0,0,15
AUG23575,2024-08-23,35-54,Voice,New Zealand,Beginner,0,0,0,0,0,5
AUG23576,2024-08-23,18-34,Guitar,United Kingdom,Intermediate,0,0,0,0,0,4
AUG23577,2024-08-23,35-54,Guitar,United Kingdom,Advanced,0,0,0,0,0,9
AUG23578,2024-08-23,35-54,Voice,New Zealand,Intermediate,0,0,0,0,0,1
AUG23579,2024-08-23,18-34,Guitar,Netherlands,Intermediate,0,0,0,0,0,0
AUG23580,2024-08-23,35-54,Voice,Norway,Beginner,0,0,0,0,0,7
AUG23581,2024-08-23,18-34,Guitar,New Zealand,Beginner,0,0,0,0,0,0
AUG23582,2024-08-23,35-54,Guitar,Finland,Beginner,0,1,0,0,0,7
AUG23583,2024-08-23,18-34,Bass,France,Beginner,1,0,0,0,0,6
AUG23584,2024-08-23,18-34,Piano,United States,Intermediate,1,0,0,0,0,6
AUG23585,2024-08-23,18-34,Guitar,Norway,Beginner,0,1,0,0,0,5
AUG23586,2024-08-23,35-54,Ukulele,United Kingdom,Beginner,0,0,0,0,0,6
AUG23587,2024-08-23,18-34,Guitar,Australia,Intermediate,1,1,0,0,0,11
AUG23588,2024-08-23,35-54,Guitar,United States,Intermediate,0,0,0,0,0,10
AUG23589,2024-08-23,18-34,Guitar,New Zealand,Intermediate,0,1,0,0,0,7
AUG23590,2024-08-23,18-34,Piano,Italy,Advanced,0,0,0,0,0,9
AUG23591,2024-08-23,18-34,Piano,United States,Advanced,0,1,1,1,0,8
AUG23592,2024-08-23,35-54,Ukulele,Sweden,Intermediate,0,0,0,0,0,7
AUG23593,2024-08-23,18-34,Ukulele,Italy,Beginner,0,0,0,0,0,2
AUG23594,2024-08-23,18-34,Voice,New Zealand,Beginner,0,0,0,0,0,3
AUG23595,2024-08-23,18-34,Guitar,Italy,Beginner,0,0,0,0,0,4
AUG23596,2024-08-23,35-54,Guitar,United States,Beginner,0,1,1,0,0,7
AUG23597,2024-08-23,35-54,Guitar,United States,Beginner,0,1,0,0,0,3
AUG23598,2024-08-23,18-34,Guitar,United States,Beginner,0,1,0,0,0,9
AUG23599,2024-08-23,18-34,Bass,Argentina,Intermediate,0,0,0,0,0,5
AUG23600,2024-08-23,18-34,Piano,Germany,Beginner,0,0,0,0,0,6
AUG23601,2024-08-23,35-54,Piano,Sweden,Beginner,0,0,0,0,0,6
AUG23602,2024-08-23,18-34,Piano,New Zealand,Intermediate,1,1,0,0,0,5
AUG23603,2024-08-23,35-54,Guitar,Germany,Intermediate,0,0,0,0,0,7
AUG23604,2024-08-23,18-34,Guitar,Germany,Intermediate,0,0,0,0,0,0
AUG23605,2024-08-23,18-34,Guitar,Netherlands,Beginner,0,0,0,0,0,6
AUG23606,2024-08-23,18-34,Guitar,South Africa,Advanced,0,0,0,0,0,6
AUG23607,2024-08-23,18-34,Guitar,Ireland,Beginner,0,0,0,0,0,7
AUG23608,2024-08-23,35-54,Guitar,United States,Intermediate,0,1,0,0,0,2
AUG23609,2024-08-23,18-34,Piano,Canada,Beginner,0,0,0,0,0,6
AUG23610,2024-08-23,18-34,Ukulele,Netherlands,Beginner,0,0,0,0,0,2
AUG23611,2024-08-23,35-54,Guitar,United Kingdom,Beginner,0,1,0,0,0,4
AUG23612,2024-08-23,35-54,Ukulele,Finland,Beginner,0,0,0,0,0,5
AUG23613,2024-08-23,18-34,Bass,Australia,Beginner,0,0,0,0,0,0
AUG23614,2024-08-23,18-34,Piano,Australia,Beginner,0,1,1,0,0,3
AUG23615,2024-08-23,35-54,Guitar,Netherlands,Intermediate,0,0,0,0,0,3
AUG23616,2024-08-23,18-34,Piano,Sweden,Beginner,0,0,0,0,0,4
AUG23617,2024-08-24,18-34,Voice,Germany,Intermediate,0,0,0,0,0,7
AUG23618,2024-08-24,18-34,Guitar,Netherlands,Advanced,0,1,0,0,0,12
AUG23619,2024-08-24,18-34,Piano,United Kingdom,Beginner,0,0,0,0,0,3
AUG23620,2024-08-24,35-54,Voice,Norway,Intermediate,0,1,0,0,0,11
AUG23621,2024-08-24,35-54,Guitar,United Kingdom,Beginner,0,0,0,0,0,1
AUG23622,2024-08-24,35-54,Ukulele,Sweden,Advanced,0,0,0,0,0,2
AUG23623,2024-08-24,18-34,Guitar,United States,Beginner,0,0,0,0,0,2
AUG23624,2024-08-24,18-34,Guitar,United Kingdom,Beginner,0,1,0,0,0,4
AUG23625,2024-08-24,35-54,Voice,Australia,Advanced,0,0,0,0,0,8
AUG23626,2024-08-24,18-34,Bass,Spain,Beginner,0,0,0,0,0,5
AUG23627,2024-08-24,18-34,Guitar,Ireland,Beginner,0,0,0,0,0,0
AUG23628,2024-08-24,18-34,Guitar,United States,Beginner,0,1,1,0,0,0
AUG23629,2024-08-24,35-54,Piano,Nauru,Beginner,0,0,0,0,0,7
AUG23630,2024-08-24,18-34,Guitar,Germany,Advanced,0,0,0,0,0,11
AUG23631,2024-08-24,18-34,Ukulele,Germany,Beginner,0,0,0,0,0,3
AUG23632,2024-08-24,18-34,Ukulele,Germany,Beginner,0,0,0,0,0,3
AUG23633,2024-08-24,35-54,Piano,United States,Beginner,0,1,0,0,0,5
AUG23634,2024-08-24,35-54,Guitar,Sweden,Advanced,0,0,0,0,0,8
AUG23635,2024-08-24,35-54,Ukulele,Finland,Beginner,0,0,0,0,0,4
AUG23636,2024-08-24,18-34,Bass,United Kingdom,Beginner,0,0,0,0,0,3
AUG23637,2024-08-24,35-54,Guitar,Germany,Beginner,0,1,0,0,0,7
AUG23638,2024-08-24,35-54,Guitar,Netherlands,Beginner,0,1,1,0,0,1
AUG23639,2024-08-24,18-34,Guitar,Canada,Beginner,0,0,0,0,0,3
AUG23640,2024-08-24,55+,Guitar,Australia,Beginner,1,0,0,0,0,8
AUG23641,2024-08-24,18-34,Guitar,France,Advanced,0,0,0,0,0,11
AUG23642,2024-08-24,35-54,Guitar,Canada,Advanced,0,0,0,0,0,6
AUG23643,2024-08-24,18-34,Guitar,Spain,Beginner,0,0,0,0,0,5
AUG23644,2024-08-24,18-34,Ukulele,Spain,Intermediate,1,0,0,0,0,11
AUG23645,2024-08-24,18-34,Guitar,United States,Beginner,0,1,0,0,0,2
AUG23646,2024-08-24,18-34,Guitar,Norway,Beginner,0,0,0,0,0,6
AUG23647,2024-08-24,35-54,Piano,Canada,Beginner,0,0,0,0,0,2
AUG23648,2024-08-24,18-34,Piano,Finland,Beginner,0,0,0,0,0,8
AUG23649,2024-08-24,18-34,Ukulele,Germany,Beginner,0,1,0,0,0,5
AUG23650,2024-08-24,18-34,Guitar,New Zealand,Beginner,1,0,0,0,0,0
AUG23651,2024-08-24,35-54,Guitar,Germany,Beginner,0,1,1,0,0,8
AUG23652,2024-08-24,35-54,Guitar,New Zealand,Intermediate,0,1,0,0,0,5
AUG23653,2024-08-24,18-34,Ukulele,New Zealand,Beginner,1,0,0,0,0,9
AUG23654,2024-08-24,18-34,Guitar,New Zealand,Beginner,0,1,1,1,0,1
AUG23655,2024-08-24,18-34,Bass,United States,Intermediate,0,0,0,0,0,2
AUG23656,2024-08-24,18-34,Ukulele,Sweden,Advanced,0,0,0,0,0,2
AUG23657,2024-08-24,35-54,Guitar,United Kingdom,Beginner,0,0,0,0,0,3
AUG23658,2024-08-24,35-54,Guitar,United States,Beginner,0,0,0,0,0,3
AUG23659,2024-08-24,35-54,Guitar,Germany,Intermediate,0,0,0,0,0,33
AUG23660,2024-08-24,35-54,Guitar,United States,Beginner,0,0,0,0,0,4
AUG23661,2024-08-24,18-34,Guitar,United States,Beginner,0,0,0,0,0,1
AUG23662,2024-08-24,18-34,Bass,South Africa,Advanced,0,0,0,0,0,7
AUG23663,2024-08-24,35-54,Piano,New Zealand,Intermediate,0,0,0,0,0,10
AUG23664,2024-08-24,18-34,Piano,United States,Beginner,1,0,0,0,0,4
AUG23665,2024-08-24,18-34,Piano,France,Advanced,0,1,1,1,0,5
AUG23666,2024-08-24,35-54,Guitar,United States,Intermediate,0,1,0,0,0,3
AUG23667,2024-08-24,18-34,Guitar,Ireland,Intermediate,0,0,0,0,0,11
AUG23668,2024-08-24,35-54,Piano,United Kingdom,Beginner,0,0,0,0,0,3
AUG23669,2024-08-24,35-54,Bass,France,Beginner,0,1,0,0,0,0
AUG23670,2024-08-24,18-34,Guitar,Finland,Beginner,0,0,0,0,0,4
AUG23671,2024-08-24,18-34,Voice,United States,Beginner,0,0,0,0,0,4
AUG23672,2024-08-24,18-34,Voice,United Kingdom,Advanced,0,0,0,0,0,9
AUG23673,2024-08-24,35-54,Ukulele,France,Advanced,0,0,0,0,0,12
AUG23674,2024-08-24,18-34,Piano,Germany,Beginner,0,0,0,0,0,2
AUG23675,2024-08-24,35-54,Piano,Sweden,Beginner,0,0,0,0,0,1
AUG23676,2024-08-24,18-34,Ukulele,United Kingdom,Beginner,0,1,0,0,0,3
AUG23677,2024-08-24,18-34,Guitar,Brazil,Beginner,0,0,0,0,0,7
AUG23678,2024-08-24,18-34,Ukulele,Canada,Intermediate,0,0,0,0,0,6
AUG23679,2024-08-24,18-34,Ukulele,Germany,Advanced,1,0,0,0,0,19
AUG23680,2024-08-24,18-34,Voice,United Kingdom,Advanced,0,1,0,0,0,4
AUG23681,2024-08-24,35-54,Piano,Netherlands,Intermediate,1,0,0,0,0,6
AUG23682,2024-08-24,18-34,Piano,Germany,Intermediate,0,0,0,0,0,8
AUG23683,2024-08-24,18-34,Guitar,Spain,Intermediate,0,0,0,0,0,4
AUG23684,2024-08-24,18-34,Guitar,Netherlands,Intermediate,0,0,0,0,0,8
AUG23685,2024-08-24,35-54,Ukulele,Ireland,Beginner,0,0,0,0,0,9
AUG23686,2024-08-24,18-34,Piano,Netherlands,Beginner,1,0,0,0,0,7
AUG23687,2024-08-24,35-54,Bass,Australia,Advanced,0,0,0,0,0,8
AUG23688,2024-08-24,18-34,Guitar,Finland,Beginner,0,0,0,0,0,5
AUG23689,2024-08-24,35-54,Guitar,Finland,Intermediate,0,0,0,0,0,6
AUG23690,2024-08-24,18-34,Guitar,Ireland,Beginner,1,0,0,0,0,0
AUG23691,2024-08-24,18-34,Piano,Italy,Beginner,0,0,0,0,0,7
AUG23692,2024-08-24,18-34,Guitar,New Zealand,Beginner,0,0,0,0,0,7
AUG23693,2024-08-24,35-54,Piano,Germany,Beginner,1,0,0,0,0,7
AUG23694,2024-08-24,18-34,Guitar,Spain,Intermediate,0,0,0,0,0,9
AUG23695,2024-08-24,18-34,Piano,South Africa,Beginner,1,0,0,0,0,2
AUG23696,2024-08-24,18-34,Guitar,Germany,Advanced,0,0,0,0,0,8
AUG23697,2024-08-24,18-34,Guitar,Australia,Beginner,1,0,0,0,0,5
AUG23698,2024-08-24,18-34,Piano,Germany,Beginner,0,0,0,0,0,0
AUG23699,2024-08-24,18-34,Ukulele,Germany,Advanced,0,0,0,0,0,10
AUG23700,2024-08-24,18-34,Ukulele,Argentina,Intermediate,0,1,0,0,0,0
AUG23701,2024-08-24,18-34,Piano,Ireland,Beginner,0,0,0,0,0,1
AUG23702,2024-08-24,35-54,Piano,Brazil,Beginner,1,0,0,0,0,4
AUG23703,2024-08-24,35-54,Guitar,New Zealand,Beginner,0,1,0,0,0,6
AUG23704,2024-08-24,35-54,Guitar,Ireland,Advanced,0,0,0,0,0,7
AUG23705,2024-08-24,18-34,Guitar,Norway,Advanced,0,0,0,0,0,11
AUG23706,2024-08-24,55+,Guitar,New Zealand,Beginner,0,1,0,0,0,7
AUG23707,2024-08-24,35-54,Guitar,United Kingdom,Beginner,0,1,0,0,0,9
AUG23708,2024-08-24,18-34,Guitar,Netherlands,Intermediate,0,0,0,0,0,9
AUG23709,2024-08-24,18-34,Guitar,Italy,Beginner,1,1,0,0,0,5
AUG23710,2024-08-24,18-34,Ukulele,Germany,Beginner,1,0,0,0,0,0
AUG23711,2024-08-24,35-54,Guitar,United Kingdom,Beginner,0,0,0,0,0,3
AUG23712,2024-08-24,35-54,Guitar,Spain,Beginner,0,1,0,0,0,7
AUG23713,2024-08-24,18-34,Guitar,New Zealand,Intermediate,1,0,0,0,0,7
AUG23714,2024-08-24,35-54,Guitar,France,Beginner,0,1,0,0,0,2
AUG23715,2024-08-24,18-34,Guitar,Canada,Beginner,0,0,0,0,0,5
AUG23716,2024-08-24,18-34,Piano,Italy,Beginner,0,0,0,0,0,6
AUG23717,2024-08-24,18-34,Guitar,New Zealand,Beginner,0,0,0,0,0,0
AUG23718,2024-08-24,35-54,Guitar,United Kingdom,Beginner,0,0,0,0,0,5
AUG23719,2024-08-24,18-34,Ukulele,Sweden,Beginner,0,1,0,0,0,6
AUG23720,2024-08-24,35-54,Ukulele,Norway,Intermediate,0,1,1,0,0,20
AUG23721,2024-08-24,35-54,Guitar,Germany,Beginner,0,0,0,0,0,1
AUG23722,2024-08-24,18-34,Guitar,Brazil,Advanced,0,1,1,1,0,13
AUG23723,2024-08-24,35-54,Ukulele,Brazil,Beginner,0,0,0,0,0,2
AUG23724,2024-08-24,18-34,Bass,Argentina,Beginner,0,0,0,0,0,3
AUG23725,2024-08-24,35-54,Guitar,Finland,Advanced,0,0,0,0,0,13
AUG23726,2024-08-24,35-54,Piano,San Marino,Beginner,0,0,0,1,1,6
AUG23727,2024-08-24,18-34,Guitar,United Kingdom,Beginner,0,0,0,0,0,5
AUG23728,2024-08-24,18-34,Ukulele,United States,Beginner,0,1,1,1,0,6
AUG23729,2024-08-24,35-54,Voice,Norway,Advanced,0,0,0,0,0,4
AUG23730,2024-08-24,35-54,Piano,South Africa,Beginner,0,0,0,0,0,3
AUG23731,2024-08-24,35-54,Piano,Australia,Beginner,0,0,0,0,0,3
AUG23732,2024-08-24,18-34,Guitar,Sweden,Beginner,0,1,0,0,0,7
AUG23733,2024-08-24,35-54,Guitar,Finland,Beginner,0,1,0,0,0,8
AUG23734,2024-08-24,18-34,Guitar,Norway,Beginner,0,0,0,0,0,7
AUG23735,2024-08-24,18-34,Bass,United Kingdom,Beginner,0,0,0,0,0,5
AUG23736,2024-08-24,18-34,Ukulele,New Zealand,Beginner,0,0,0,0,0,2
AUG23737,2024-08-24,35-54,Piano,Canada,Intermediate,1,0,0,0,0,8
